
He 650	BCA-2-1-Wuhan	2025-10-14T09:44:21	time_sec	5 amu	5 amu	5 amu	5 amu	5 amu	5 amu
949.464	1.928259E-14	4.435723E-15	5.904890E-15	4.690156E-15	4.465448E-15	9.716747E-15
957.569	5.400658E-14	4.903278E-15	2.197406E-14	4.126873E-15	6.948323E-15	1.248241E-15
965.677	1.765421E-14	2.319836E-14	9.248308E-15	1.659163E-14	4.797724E-15	1.188712E-14
973.687	3.164054E-14	2.191259E-14	1.223098E-14	5.619724E-15	1.244965E-15	1.359044E-14
981.793	3.661436E-14	1.529629E-14	1.668988E-14	2.129690E-15	1.062477E-14	3.581980E-15
989.998	1.482067E-14	1.689444E-14	9.723923E-16	1.234888E-14	9.586883E-15	9.492036E-15
998.108	1.475215E-14	1.572354E-14	7.263219E-15	2.597800E-14	1.480255E-15	8.297711E-15
1006.222	4.682800E-14	6.797678E-15	5.142091E-15	5.204566E-15	1.255470E-14	2.951690E-15
1014.330	4.450635E-14	4.157610E-15	1.689544E-14	1.303711E-14	6.582542E-15	6.302413E-15
1022.341	8.000824E-15	2.760386E-14	3.015928E-15	1.824369E-14	1.078199E-15	1.128404E-14
1030.449	6.091912E-14	2.841603E-15	1.453048E-15	3.635135E-15	1.281493E-15	9.775066E-15
1038.552	4.383324E-14	2.325681E-14	1.070337E-14	3.107625E-15	8.705180E-15	3.964260E-15
1046.662	5.580828E-14	9.246292E-15	1.057237E-14	4.097653E-15	1.634904E-14	8.555291E-15
1054.772	4.054826E-15	1.373038E-14	5.273088E-15	1.641630E-14	3.379694E-15	9.935535E-15
1062.881	6.187842E-14	1.431885E-14	1.838275E-14	1.204910E-14	1.210050E-14	8.844991E-15
1071.001	2.894404E-14	2.639063E-14	3.342411E-15	3.849264E-15	1.923927E-14	7.856476E-15
1079.112	4.003234E-14	9.230159E-16	1.517436E-14	2.411684E-14	1.003479E-14	9.933645E-15
1087.123	4.122137E-14	1.809557E-14	9.874066E-15	3.444687E-15	1.702947E-15	8.668523E-15
1095.238	5.891993E-14	1.599762E-14	2.605104E-14	1.074569E-14	1.170927E-14	6.405068E-15
1103.345	1.841197E-14	1.235190E-14	1.371426E-15	1.571245E-14	5.535834E-15	4.701115E-15
1111.456	3.647328E-14	1.283961E-14	4.436730E-15	1.922969E-14	5.847454E-15	8.181322E-15
1119.561	1.177754E-14	3.914157E-14	6.691873E-15	3.860850E-15	8.157012E-15	1.168798E-14
1127.670	1.434909E-14	6.727142E-15	2.212520E-14	8.609956E-15	7.303020E-15	4.642292E-15
1135.782	3.328504E-14	1.385735E-14	1.334042E-14	1.940249E-15	2.365230E-15	1.180411E-14
1143.893	3.402668E-14	2.186624E-14	1.160926E-14	5.334050E-15	2.826237E-15	6.962554E-15
1151.904	7.202759E-15	4.551401E-14	5.842416E-15	2.200729E-15	2.013557E-15	7.235002E-15
1160.022	2.076990E-14	2.302907E-14	2.400449E-14	1.725971E-14	1.855027E-14	3.345055E-15
1168.134	3.747691E-14	3.354502E-14	1.492245E-14	1.989626E-15	2.889719E-15	5.782962E-15
1176.246	2.492952E-14	2.715242E-14	1.341196E-15	1.574117E-14	5.910936E-15	9.084439E-15
1184.360	1.102381E-14	4.846850E-15	1.523582E-15	9.336981E-15	9.246546E-15	5.418316E-15
1192.469	4.373248E-15	1.090490E-14	1.436420E-14	1.461121E-17	1.370570E-14	1.203827E-14
1200.574	1.750105E-14	3.448819E-14	2.303512E-15	1.405686E-15	8.791839E-15	2.705578E-16
1208.590	1.247484E-14	1.625961E-14	9.306752E-15	7.377586E-15	5.414666E-15	4.845085E-15
1216.603	4.873450E-14	2.476830E-14	7.648142E-15	8.042140E-15	8.429082E-15	7.869072E-15
1224.712	2.605004E-14	1.274489E-14	1.352785E-14	1.272172E-14	1.011716E-14	1.957507E-15
1232.819	1.750105E-14	3.034872E-14	4.502228E-15	1.802704E-15	2.017690E-14	4.559664E-15
1240.929	5.235402E-14	7.972615E-15	1.197302E-14	1.591651E-14	1.364700E-14	6.181998E-15
1249.036	4.790016E-14	7.902074E-15	8.291034E-15	6.291831E-15	3.753284E-15	9.856184E-16
1257.142	5.800097E-15	1.507057E-14	2.198718E-15	3.360532E-16	9.161394E-15	5.584708E-15
1265.247	6.767449E-15	4.642696E-14	6.281759E-15	3.219477E-15	1.680551E-14	4.303467E-15
1273.355	6.336169E-15	1.923624E-14	1.885333E-14	4.260893E-15	1.736955E-15	9.960348E-15
1281.463	4.315609E-14	3.681387E-14	4.659421E-15	3.592209E-14	1.653899E-14	8.636909E-16
1289.566	3.543741E-14	2.834952E-14	9.243272E-15	1.349761E-15	4.324629E-15	7.797656E-15
1297.675	2.526810E-14	1.378479E-15	1.593011E-14	5.229760E-15	5.946456E-15	8.619152E-15
1305.784	2.273282E-14	1.457480E-14	8.948026E-16	1.795147E-15	1.032852E-15	9.033679E-15
1313.890	2.068123E-14	1.322857E-14	2.517137E-15	1.156744E-14	1.048698E-14	3.858837E-15
1321.995	5.320045E-14	1.451031E-15	1.057037E-15	2.726780E-14	1.110367E-14	1.213097E-14
1330.102	4.432094E-14	2.156998E-14	1.932391E-14	1.748694E-14	4.156601E-15	7.432378E-15
1338.216	3.023788E-14	5.221295E-14	1.194581E-14	8.727348E-15	8.612725E-15	1.036190E-14
1346.330	5.788002E-15	2.779128E-14	1.932794E-14	3.607929E-15	4.957439E-15	1.024438E-14
1354.434	2.142689E-14	2.275096E-14	1.303510E-14	2.447105E-15	8.737927E-15	7.936965E-15
1362.439	2.925440E-14	1.507460E-14	7.456676E-16	1.936119E-14	2.019705E-14	5.579417E-15
1370.557	9.028236E-14	3.758574E-15	3.173119E-15	1.112507E-14	7.183863E-15	4.694187E-15
1378.663	3.533261E-14	7.418398E-15	9.597967E-15	2.204913E-14	2.535023E-15	8.142274E-15
1386.789	8.694097E-15	5.393000E-15	3.533864E-15	3.780743E-15	1.361702E-14	3.293287E-15
1394.895	9.794462E-15	1.457682E-14	9.045769E-15	1.590844E-14	7.361969E-15	1.087543E-14
1402.917	2.581626E-14	1.383115E-14	1.328097E-14	1.319179E-14	7.299492E-15	6.654591E-15
1411.023	2.241440E-14	1.990734E-14	9.549599E-15	9.310281E-15	1.216800E-14	8.525814E-15
1419.130	8.319245E-15	1.785978E-14	8.012921E-15	1.304064E-14	1.110467E-14	4.083797E-15
1427.136	1.274086E-14	2.104197E-14	2.399240E-14	9.680596E-15	1.792905E-14	6.033118E-15
1435.244	4.791225E-14	6.749310E-15	1.636945E-14	1.420802E-15	1.521316E-14	2.787946E-15
1443.350	5.281754E-14	1.754539E-14	1.492950E-14	6.586070E-15	7.813905E-15	7.575088E-15
1451.457	2.877072E-14	1.344220E-14	2.013608E-14	1.566206E-14	2.271518E-15	4.693809E-15
1459.668	1.507863E-14	2.422414E-15	1.255746E-14	1.374600E-14	1.394753E-14	7.956236E-15
1467.775	2.570341E-14	2.357725E-14	1.321849E-14	1.027808E-16	3.746982E-15	1.004096E-14
1475.884	2.902063E-15	1.888960E-14	2.950430E-15	5.286188E-15	5.729811E-15	1.460352E-14
1483.992	4.280543E-15	2.033459E-15	5.741651E-15	1.643997E-15	1.089911E-14	1.252774E-14
1491.998	2.899241E-14	1.607219E-14	2.834550E-14	7.627990E-15	1.126338E-14	9.420619E-15
